"workerid","tested_on","response","check_index","property","correct","condition"
16,0,1,2,"""no kweps eat plants""","0","""memory_check"""
16,0,0,3,"""dorbs have infected, yellow scales ""","1","""memory_check"""
16,1,0,4,"""basket weavers are part of the Tinnoclan""","0","""memory_check"""
16,1,1,5,"""kweps chew on xorfun bark""","1","""memory_check"""
16,0,1,6,"""lorches have long legs and breathe underwater""","0","""memory_check"""
16,0,1,7,"""cranoor is the king of all beings""","0","""memory_check"""
16,1,1,8,"""most aliens find apaffs cute""","1","""memory_check"""
16,1,1,9,"""mooks have territories at the tops of tall mountains""","1","""memory_check"""
16,-1,-1,-1,"""To measure the people are paying interest reading towards alien based chapters. ""","-1","""explanation"""
17,-1,0.99,1,"""dogs bark""","true","""practice"""
17,-1,0.5,2,"""birds are male""","true","""practice"""
17,-1,0.05,2,"""cats get cancer""","true","""practice"""
17,-1,0,2,"""lions lay eggs""","true","""practice"""
17,0,0,0,"""cranoor is the king of all beings""","1","""memory_check"""
17,1,1,1,"""all supools live in the oceans""","1","""memory_check"""
17,0,0,2,"""dorbs have infected, yellow scales ""","1","""memory_check"""
17,1,1,3,"""Krens are stup-herders""","1","""memory_check"""
17,0,0,4,"""taifles have gold spots that are sticky""","1","""memory_check"""
17,1,1,5,"""no ice storms on Dax result in permanent damage to the plants and animals on Dax""","1","""memory_check"""
17,1,1,6,"""farmers in the springtime plant fujusi""","1","""memory_check"""
17,1,1,7,"""mooks have territories at the tops of tall mountains""","1","""memory_check"""
17,0,1,8,"""no kweps eat plants""","0","""memory_check"""
17,0,0,9,"""lorches have long legs and breathe underwater""","1","""memory_check"""
17,-1,-1,-1,"""I read short stories about aliens and then tried to answer the probability of two questions.""","-1","""explanation"""
18,-1,0.98,1,"""dogs bark""","true","""practice"""
18,-1,0.5,2,"""birds are male""","true","""practice"""
18,-1,0.31,2,"""cats get cancer""","true","""practice"""
18,-1,0,2,"""lions lay eggs""","true","""practice"""
18,1,1,0,"""all blins have hollow bones""","1","""memory_check"""
18,1,1,1,"""fengnor mated pairs build nests in gluers""","1","""memory_check"""
18,0,1,2,"""no kweps eat plants""","0","""memory_check"""
18,0,0,3,"""dorbs have infected, yellow scales ""","1","""memory_check"""
18,0,0,4,"""taifles have gold spots that are sticky""","1","""memory_check"""
18,1,1,5,"""most lodeks only bloom for one day a year""","1","""memory_check"""
18,1,1,6,"""all aliens love Zorxon""","1","""memory_check"""
18,0,1,7,"""lorches have long legs and breathe underwater""","0","""memory_check"""
18,0,0,8,"""cranoor is the king of all beings""","1","""memory_check"""
18,1,1,9,"""oller families carry their young in guklags""","1","""memory_check"""
18,-1,-1,-1,"""I read a story about a foreign world and then made estimates""","-1","""explanation"""
19,-1,0.84,1,"""dogs bark""","true","""practice"""
19,-1,0.5,2,"""birds are male""","true","""practice"""
19,-1,0.12,2,"""cats get cancer""","true","""practice"""
19,-1,0,2,"""lions lay eggs""","true","""practice"""
19,0,0,0,"""cranoor is the king of all beings""","1","""memory_check"""
19,1,1,1,"""all yomis live in the borderland woodlands""","1","""memory_check"""
19,1,0,2,"""all aliens love Zorxon""","0","""memory_check"""
19,0,0,3,"""taifles have gold spots that are sticky""","1","""memory_check"""
19,0,1,4,"""lorches have long legs and breathe underwater""","0","""memory_check"""
19,1,1,5,"""fruit that isooms produce has bumpy skin""","1","""memory_check"""
19,1,1,6,"""basket weavers are part of the Tinnoclan""","1","""memory_check"""
19,1,1,7,"""ludinos ascribe to Cabooism""","1","""memory_check"""
19,0,0,8,"""no kweps eat plants""","1","""memory_check"""
19,0,1,9,"""dorbs have infected, yellow scales ""","0","""memory_check"""
19,-1,-1,-1,"""tried to decide the level at which the questions were right or wrong""","-1","""explanation"""
20,-1,1,1,"""dogs bark""","true","""practice"""
20,-1,0.5,2,"""birds are male""","true","""practice"""
20,-1,0.23,2,"""cats get cancer""","true","""practice"""
20,-1,0,2,"""lions lay eggs""","true","""practice"""
20,0,0,0,"""taifles have gold spots that are sticky""","1","""memory_check"""
20,0,0,1,"""dorbs have infected, yellow scales ""","1","""memory_check"""
20,1,1,2,"""farmers in the springtime plant fujusi""","1","""memory_check"""
20,1,1,3,"""fruit that isooms produce has bumpy skin""","1","""memory_check"""
20,0,0,4,"""cranoor is the king of all beings""","1","""memory_check"""
20,1,1,5,"""Krens are stup-herders""","1","""memory_check"""
20,0,0,6,"""lorches have long legs and breathe underwater""","1","""memory_check"""
20,1,1,7,"""vimble queens hibernate in fallen logs""","1","""memory_check"""
20,1,1,8,"""fengnor mated pairs build nests in gluers""","1","""memory_check"""
20,0,0,9,"""no kweps eat plants""","1","""memory_check"""
20,-1,-1,-1,"""read a story and answered questions about the story using sliders""","-1","""explanation"""
21,-1,0.96,1,"""dogs bark""","true","""practice"""
21,-1,0.49,2,"""birds are male""","true","""practice"""
21,-1,0.12,2,"""cats get cancer""","true","""practice"""
21,-1,0,2,"""lions lay eggs""","true","""practice"""
21,1,1,0,"""reesles wear wutsats around their heads""","1","""memory_check"""
21,1,1,1,"""glippets live on the continent of Caro""","1","""memory_check"""
21,0,0,2,"""cranoor is the king of all beings""","1","""memory_check"""
21,0,1,3,"""no kweps eat plants""","0","""memory_check"""
21,0,0,4,"""dorbs have infected, yellow scales ""","1","""memory_check"""
21,0,0,5,"""lorches have long legs and breathe underwater""","1","""memory_check"""
21,1,1,6,"""fengnor mated pairs build nests in gluers""","1","""memory_check"""
21,1,1,7,"""all blins have hollow bones""","1","""memory_check"""
21,1,1,8,"""lorches have long wings""","1","""memory_check"""
21,0,0,9,"""taifles have gold spots that are sticky""","1","""memory_check"""
21,-1,-1,-1,"""I read a story about creatures on another planet and answered questions about them""","-1","""explanation"""
22,-1,0.75,1,"""dogs bark""","true","""practice"""
22,-1,0.5,2,"""birds are male""","true","""practice"""
22,-1,0.01,2,"""cats get cancer""","true","""practice"""
22,-1,0,2,"""lions lay eggs""","true","""practice"""
22,1,0,0,"""all supools live in the oceans""","0","""memory_check"""
22,0,1,1,"""taifles have gold spots that are sticky""","0","""memory_check"""
22,0,1,2,"""cranoor is the king of all beings""","0","""memory_check"""
22,0,1,3,"""dorbs have infected, yellow scales ""","0","""memory_check"""
22,0,0,4,"""no kweps eat plants""","1","""memory_check"""
22,1,0,5,"""most morseths build permanent structures called fendles""","0","""memory_check"""
22,1,1,6,"""vimble queens hibernate in fallen logs""","1","""memory_check"""
22,0,1,7,"""lorches have long legs and breathe underwater""","0","""memory_check"""
22,1,1,8,"""Krens are stup-herders""","1","""memory_check"""
22,1,1,9,"""oller families carry their young in guklags""","1","""memory_check"""
22,-1,-1,-1,"""GOOD""","-1","""explanation"""
23,-1,0.71,1,"""dogs bark""","true","""practice"""
23,-1,0.44,2,"""birds are male""","true","""practice"""
23,-1,0.64,2,"""cats get cancer""","false","""practice"""
23,-1,0.57,2,"""lions lay eggs""","false","""practice"""
23,1,1,0,"""most morseths build permanent structures called fendles""","1","""memory_check"""
23,0,0,1,"""cranoor is the king of all beings""","1","""memory_check"""
23,1,0,2,"""kweps chew on xorfun bark""","0","""memory_check"""
23,0,1,3,"""dorbs have infected, yellow scales ""","0","""memory_check"""
23,1,0,4,"""oller families carry their young in guklags""","0","""memory_check"""
23,1,0,5,"""basket weavers are part of the Tinnoclan""","0","""memory_check"""
23,0,0,6,"""taifles have gold spots that are sticky""","1","""memory_check"""
23,0,1,7,"""no kweps eat plants""","0","""memory_check"""
23,1,0,8,"""mooks have territories at the tops of tall mountains""","0","""memory_check"""
23,0,0,9,"""lorches have long legs and breathe underwater""","1","""memory_check"""
23,-1,-1,-1,"""its make the thinking of the reading and remember the the topic ""","-1","""explanation"""
24,-1,0.98,1,"""dogs bark""","true","""practice"""
24,-1,0.5,2,"""birds are male""","true","""practice"""
24,-1,0.31,2,"""cats get cancer""","true","""practice"""
24,-1,0,2,"""lions lay eggs""","true","""practice"""
24,1,1,0,"""basket weavers are part of the Tinnoclan""","1","""memory_check"""
24,0,0,1,"""cranoor is the king of all beings""","1","""memory_check"""
24,1,1,2,"""oller families carry their young in guklags""","1","""memory_check"""
24,1,1,3,"""fengnor mated pairs build nests in gluers""","1","""memory_check"""
24,0,0,4,"""no kweps eat plants""","1","""memory_check"""
24,1,1,5,"""ludinos ascribe to Cabooism""","1","""memory_check"""
24,0,0,6,"""dorbs have infected, yellow scales ""","1","""memory_check"""
24,0,0,7,"""taifles have gold spots that are sticky""","1","""memory_check"""
24,0,0,8,"""lorches have long legs and breathe underwater""","1","""memory_check"""
24,1,1,9,"""most aliens find apaffs cute""","1","""memory_check"""
24,-1,-1,-1,"""Learning about aliens.""","-1","""explanation"""
25,-1,0.96,1,"""dogs bark""","true","""practice"""
25,-1,0.5,2,"""birds are male""","true","""practice"""
25,-1,0.1,2,"""cats get cancer""","true","""practice"""
25,-1,0,2,"""lions lay eggs""","true","""practice"""
25,0,0,0,"""no kweps eat plants""","1","""memory_check"""
25,0,0,1,"""cranoor is the king of all beings""","1","""memory_check"""
25,1,1,2,"""all aliens remember Wint""","1","""memory_check"""
25,0,0,3,"""lorches have long legs and breathe underwater""","1","""memory_check"""
25,1,0,4,"""fengnor mated pairs build nests in gluers""","0","""memory_check"""
25,0,0,5,"""taifles have gold spots that are sticky""","1","""memory_check"""
25,0,0,6,"""dorbs have infected, yellow scales ""","1","""memory_check"""
25,1,1,7,"""lorches have long wings""","1","""memory_check"""
25,1,1,8,"""all blins have hollow bones""","1","""memory_check"""
25,1,1,9,"""reesles wear wutsats around their heads""","1","""memory_check"""
25,-1,-1,-1,"""I read chapters of a story about an alien planet and it&quotechars inhabitants and I tried to remember, at certain points, details about the story.""","-1","""explanation"""
26,-1,0.6,1,"""dogs bark""","true","""practice"""
26,-1,0.74,2,"""birds are male""","false","""practice"""
26,-1,0.03,2,"""cats get cancer""","true","""practice"""
26,-1,0.05,2,"""lions lay eggs""","true","""practice"""
26,0,0,0,"""taifles have gold spots that are sticky""","1","""memory_check"""
26,1,0,1,"""most mupors live in extended family groups""","0","""memory_check"""
26,0,0,2,"""dorbs have infected, yellow scales ""","1","""memory_check"""
26,1,1,3,"""Krens are stup-herders""","1","""memory_check"""
26,0,1,4,"""no kweps eat plants""","0","""memory_check"""
26,0,1,5,"""lorches have long legs and breathe underwater""","0","""memory_check"""
26,1,0,6,"""farmers in the springtime plant fujusi""","0","""memory_check"""
26,0,1,7,"""cranoor is the king of all beings""","0","""memory_check"""
26,1,1,8,"""reesles wear wutsats around their heads""","1","""memory_check"""
26,1,1,9,"""all aliens remember Wint""","1","""memory_check"""
26,-1,-1,-1,"""i read all chapters based on that i answered to the question ""","-1","""explanation"""
27,-1,1,1,"""dogs bark""","true","""practice"""
27,-1,0.5,2,"""birds are male""","true","""practice"""
27,-1,0.11,2,"""cats get cancer""","true","""practice"""
27,-1,0,2,"""lions lay eggs""","true","""practice"""
27,1,1,0,"""oller families carry their young in guklags""","1","""memory_check"""
27,1,1,1,"""all aliens love Zorxon""","1","""memory_check"""
27,1,1,2,"""farmers in the springtime plant fujusi""","1","""memory_check"""
27,0,0,3,"""cranoor is the king of all beings""","1","""memory_check"""
27,1,0,4,"""ludinos ascribe to Cabooism""","0","""memory_check"""
27,0,0,5,"""taifles have gold spots that are sticky""","1","""memory_check"""
27,0,0,6,"""dorbs have infected, yellow scales ""","1","""memory_check"""
27,0,0,7,"""lorches have long legs and breathe underwater""","1","""memory_check"""
